player_name,player_id,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,rating,league
H. Kryeziu,1007,Midfielder,54.45161290322581,0.0,0.0,0.0,0.0,15.419354838709678,0.06451612903225806,22.93548387096774,0.0,0.6451612903225806,0.0967741935483871,0.6451612903225806,0.0,2.7419354838709675,1.1612903225806452,0.06451612903225806,0.06451612903225806,0.12903225806451613,6.55967735483871,Super League
Anel Rashkaj,48334,Midfielder,51.79166666666667,0.0,0.0,0.0,0.0,5.166666666666666,0.041666666666666664,19.270833333333332,0.0,0.29166666666666663,0.0,0.125,0.0,0.75,0.45833333333333337,0.125,0.125,0.20833333333333331,2.3133680555555554,Veikkausliiga
H. Shala,39119,Midfielder,66.4054054054054,0.9189189189189189,0.3783783783783784,0.05405405405405406,0.08108108108108109,21.45945945945946,0.7297297297297298,41.58071585098612,0.0,0.8918918918918919,0.21621621621621623,0.43243243243243246,0.0,6.4324324324324325,2.5675675675675675,0.2972972972972973,0.13513513513513514,0.1891891891891892,6.70898407742878,Eliteserien
L. Kastrati,14401,Attacker,50.94117647058824,0.21568627450980393,0.1568627450980392,0.09803921568627451,0.0392156862745098,8.588235294117647,0.2745098039215686,16.733317901419333,0.0,0.29411764705882354,0.0,0.21568627450980393,0.0,2.3921568627450984,1.0980392156862744,0.9411764705882352,0.5098039215686275,0.1568627450980392,6.428091604373616,HNL
F. Hasani,28588,Attacker,52.6764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.47058823529411764,0.0,3.3910034602076125,0.0,0.08823529411764705,0.0,0.0,0.0,0.35294117647058826,0.14705882352941177,0.11764705882352941,0.08823529411764706,0.2058823529411765,1.205017301038062,NB I
I. Voca,48459,Midfielder,52.94285714285714,0.17142857142857143,0.08571428571428572,0.0,0.0,18.37142857142857,0.11428571428571428,24.616119283631818,0.0,0.8857142857142858,0.05714285714285714,0.7142857142857143,0.0,4.0,1.9428571428571426,0.4571428571428572,0.2571428571428572,0.11428571428571428,6.403265028904624,Süper Lig
A. Nuhiu,19402,Attacker,48.03030303030304,0.15151515151515152,0.09090909090909091,0.06060606060606061,0.0,1.878787878787879,0.06060606060606061,4.515151515151515,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,1.0,0.4545454545454546,0.06060606060606061,0.030303030303030304,0.21212121212121213,0.8333333030303031,1. Division
V. Berisha,1851,Midfielder,74.17073170731707,0.5609756097560976,0.12195121951219512,0.07317073170731708,0.14634146341463414,39.29268292682927,1.2195121951219512,44.22546103509815,0.0,1.5853658536585367,0.14634146341463414,0.8048780487804877,0.0,5.975609756097562,2.878048780487805,0.7804878048780488,0.4634146341463415,0.14634146341463414,6.8372989244497315,Ligue 1
B. Halimi,15882,Midfielder,58.18518518518518,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.0,20.11111111111111,0.4074074074074074,35.0,0.0,0.7777777777777777,0.07407407407407407,0.6296296296296295,0.0,4.888888888888889,2.3703703703703702,1.0,0.6296296296296295,0.18518518518518517,6.759258703703703,2. Bundesliga
L. Paqarada,25178,Defender,72.52631578947368,0.34210526315789475,0.15789473684210525,0.02631578947368421,0.05263157894736842,22.815789473684212,0.6578947368421051,45.0,0.0,0.631578947368421,0.07894736842105263,0.36842105263157887,0.0,3.421052631578948,1.7105263157894737,0.631578947368421,0.2894736842105263,0.18421052631578946,7.144018368421053,2. Bundesliga
