match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,season,league
0,away,Granit Xhaka,M,90,0,0,0,0,81,2,92%,0,1,0,2,0,11,3,0,0,1,lost,3-1,6.2,2018,Premier League
0,away,Remo Freuler,M,89,2,0,0,0,35,1,83%,0,3,0,0,0,12,7,0,0,0,lost,3-1,6.7,2018,Serie A
0,away,Steven Zuber,M,83,2,0,0,0,36,2,76%,0,0,0,0,0,11,5,2,0,0,lost,3-1,6.9,2018,Bundesliga
0,away,Xherdan Shaqiri,F,90,4,1,0,0,52,3,85%,0,0,0,0,0,11,1,4,1,1,lost,3-1,7.0,2018,Premier League
0,away,Haris Seferović,F,90,6,1,0,0,13,1,81%,0,0,0,0,0,10,4,0,0,0,lost,3-1,7.0,2018,Primeira Liga
0,away,Renato Steffen,M,13,0,0,0,0,4,0,100%,0,0,0,0,0,2,1,0,0,0,lost,3-1,6.3,2018,Bundesliga
0,away,Edimilson Fernandes,F,19,0,0,0,0,21,0,95%,0,0,0,1,0,4,1,1,0,0,lost,3-1,6.5,2018,Serie A
0,away,Josip Drmić,F,1,0,0,0,0,0,0,0%,0,0,0,0,0,1,0,0,0,0,lost,3-1,–,2018,Bundesliga
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
0,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,home,Jasper Cillessen,G,120,0,0,0,0,15,0,51%,2,0,0,0,1,0,0,0,0,0,won,3-1,6.5,2018,Copa del Rey
1,home,Denzel Dumfries,D,120,0,0,0,0,29,0,63%,0,1,1,2,0,22,11,5,3,1,won,3-1,6.5,2018,Eredivisie
1,home,Matthijs De Ligt,D,120,2,1,1,0,54,1,93%,0,2,1,1,0,15,11,0,0,1,won,3-1,7.5,2018,Eredivisie
1,home,Virgil van Dijk,D,120,3,2,0,0,74,0,96%,0,0,0,1,0,10,8,0,0,0,won,3-1,7.5,2018,Premier League
1,home,Daley Blind,D,120,1,0,0,0,56,1,84%,0,0,0,0,0,9,5,0,0,0,won,3-1,6.6,2018,Eredivisie
1,home,Marten de Roon,M,68,2,1,0,0,58,2,93%,0,1,0,1,0,6,2,0,0,0,won,3-1,7.0,2018,Serie A
1,home,Frenkie de Jong,M,114,0,0,0,0,101,2,96%,0,3,1,3,0,14,10,1,1,0,won,3-1,7.6,2018,Eredivisie
1,home,Steven Bergwijn,M,90,2,1,0,0,27,3,87%,0,0,0,3,0,7,5,6,5,0,won,3-1,7.7,2018,Eredivisie
1,home,Georginio Wijnaldum,M,120,2,1,0,0,37,1,84%,0,1,0,0,0,10,4,1,1,0,won,3-1,6.7,2018,Premier League
1,home,Ryan Babel,M,68,1,1,0,0,35,2,89%,0,0,0,1,0,3,0,1,0,0,won,3-1,6.9,2018,Premier League
1,home,Memphis Depay,F,120,10,6,0,2,34,6,77%,0,1,0,0,0,11,1,2,0,0,won,3-1,7.9,2018,Ligue 1
1,home,Kevin Strootman,M,6,0,0,0,0,4,0,100%,0,0,1,0,0,0,0,0,0,0,won,3-1,–,2018,Ligue 1
1,home,Davy Pröpper,M,30,0,0,0,0,11,0,84%,0,0,0,1,0,2,2,1,1,0,won,3-1,6.6,2018,Premier League
1,home,Donny van de Beek,M,52,3,0,0,0,11,0,73%,0,0,0,1,0,2,0,0,0,1,won,3-1,6.2,2018,Eredivisie
1,home,Quincy Promes,F,52,3,1,1,0,22,1,84%,0,0,0,0,0,5,1,1,1,0,won,3-1,7.9,2018,La Liga
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-1,0,2018,puffer
1,away,Jordan Pickford,G,120,0,0,0,0,23,0,57%,10,0,0,0,3,1,1,0,0,0,lost,3-1,8.0,2018,Premier League
1,away,Kyle Walker,D,120,0,0,0,0,36,0,78%,0,1,0,3,0,11,7,1,1,0,lost,3-1,6.0,2018,Premier League
1,away,John Stones,D,120,1,0,0,0,70,0,93%,0,1,4,0,0,3,2,0,0,0,lost,3-1,6.9,2018,Premier League
1,away,Harry Maguire,D,120,1,0,0,0,75,1,89%,0,0,1,2,0,6,3,0,0,0,lost,3-1,6.3,2018,Premier League
1,away,Ben Chilwell,D,120,0,0,0,0,52,2,74%,0,1,0,3,0,14,8,1,1,0,lost,3-1,6.3,2018,Premier League
1,away,Fabian Delph,M,77,2,1,0,0,22,1,91%,0,3,0,4,0,9,5,2,1,0,lost,3-1,7.2,2018,Premier League
1,away,Declan Rice,M,105,0,0,0,0,52,1,96%,0,2,1,4,0,9,3,1,0,0,lost,3-1,6.9,2018,Premier League
1,away,Ross Barkley,M,120,1,0,0,0,52,3,89%,0,1,1,0,0,13,9,4,3,0,lost,3-1,6.7,2018,Premier League
1,away,Raheem Sterling,F,120,1,0,0,0,16,1,80%,0,0,0,1,0,11,4,2,1,0,lost,3-1,6.9,2018,Premier League
1,away,Marcus Rashford,F,45,1,1,1,0,7,0,100%,0,0,0,1,0,7,3,2,0,0,lost,3-1,7.3,2018,Premier League
1,away,Jadon Sancho,F,61,1,1,0,0,10,0,76%,0,0,0,0,0,4,2,2,1,0,lost,3-1,6.5,2018,Bundesliga
1,away,Jesse Lingard,M,59,2,0,0,0,19,1,86%,0,0,0,0,0,5,2,0,0,0,lost,3-1,6.5,2018,Premier League
1,away,Jordan Henderson,M,43,0,0,0,0,33,0,89%,0,1,0,0,0,5,2,1,1,0,lost,3-1,6.5,2018,Premier League
1,away,Dele Alli,M,15,0,0,0,0,7,0,100%,0,0,0,0,0,6,2,3,1,0,lost,3-1,6.0,2018,Premier League
1,away,Harry Kane,F,75,3,0,0,0,13,0,81%,0,0,2,0,0,12,3,3,2,1,lost,3-1,7.5,2018,Premier League
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
1,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,3-1,0,2018,puffer
2,home,Rui Patrício,G,90,0,0,0,0,18,0,66%,3,0,0,0,0,0,0,0,0,0,won,1-0,7.9,2018,Premier League
2,home,Nélson Semedo,D,90,2,1,0,0,25,2,92%,0,0,0,1,0,10,5,2,0,0,won,1-0,7.0,2018,La Liga
2,home,José Fonte,D,90,2,1,0,0,28,0,75%,0,0,1,0,0,10,6,0,0,0,won,1-0,7.2,2018,Ligue 1
2,home,Rúben Dias,D,90,0,0,0,0,42,0,89%,0,1,0,1,0,5,4,0,0,0,won,1-0,7.5,2018,Primeira Liga
2,home,Raphaël Guerreiro,D,90,0,0,0,0,44,2,84%,0,0,0,2,0,5,4,2,2,0,won,1-0,7.7,2018,Bundesliga
2,home,Bruno Fernandes,M,81,6,3,0,0,33,3,76%,0,1,0,1,0,7,3,0,0,0,won,1-0,7.9,2018,Primeira Liga
2,home,Danilo Pereira,M,90,1,0,0,0,27,1,93%,0,3,0,1,0,5,3,0,0,0,won,1-0,7.0,2018,Primeira Liga
2,home,William Carvalho,M,89,0,0,0,0,50,0,84%,0,1,0,0,0,11,6,0,0,0,won,1-0,6.6,2018,La Liga
2,home,Bernardo Silva,F,90,0,0,0,1,33,5,89%,0,0,0,1,0,22,9,9,6,0,won,1-0,7.3,2018,Premier League
2,home,Cristiano Ronaldo,F,90,3,1,0,0,31,2,79%,0,0,0,0,0,14,5,2,2,0,won,1-0,6.9,2018,Serie A
2,home,Gonçalo Guedes,F,75,3,1,1,0,26,0,76%,0,0,0,0,0,11,5,1,0,0,won,1-0,7.2,2018,La Liga
2,home,Rúben Neves,M,1,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,won,1-0,–,2018,Premier League
2,home,João Moutinho,M,9,1,0,0,0,2,0,50%,0,0,0,1,0,0,0,0,0,0,won,1-0,6.6,2018,Premier League
2,home,Rafa Silva,F,15,0,0,0,0,11,1,91%,0,0,0,0,0,3,3,2,2,0,won,1-0,6.9,2018,Primeira Liga
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-0,0,2018,puffer
2,away,Jasper Cillessen,G,90,0,0,0,0,12,0,75%,6,0,0,0,1,0,0,0,0,0,lost,1-0,7.5,2018,Copa del Rey
2,away,Denzel Dumfries,D,90,0,0,0,0,24,0,70%,0,0,0,1,0,12,4,1,1,1,lost,1-0,6.3,2018,Eredivisie
2,away,Matthijs De Ligt,D,90,0,0,0,0,55,0,90%,0,2,0,0,0,9,5,0,0,0,lost,1-0,6.6,2018,Eredivisie
2,away,Virgil van Dijk,D,90,1,0,0,0,63,0,87%,0,0,3,1,0,5,4,0,0,1,lost,1-0,7.5,2018,Premier League
2,away,Daley Blind,D,90,0,0,0,0,58,2,90%,0,0,0,2,0,8,6,1,1,0,lost,1-0,7.2,2018,Eredivisie
2,away,Marten de Roon,M,81,1,0,0,0,77,0,90%,0,1,1,2,0,12,6,0,0,0,lost,1-0,7.3,2018,Serie A
2,away,Frenkie de Jong,M,90,0,0,0,0,70,0,94%,0,1,0,0,0,11,5,0,0,0,lost,1-0,6.5,2018,Eredivisie
2,away,Georginio Wijnaldum,M,90,0,0,0,0,35,0,89%,0,1,1,1,0,11,5,3,2,0,lost,1-0,6.6,2018,Premier League
2,away,Steven Bergwijn,F,60,0,0,0,0,27,0,93%,0,1,0,1,0,10,4,3,2,0,lost,1-0,6.9,2018,Eredivisie
2,away,Memphis Depay,F,90,1,1,0,0,25,0,58%,0,0,0,2,0,11,5,1,1,0,lost,1-0,6.9,2018,Ligue 1
2,away,Ryan Babel,F,45,0,0,0,0,8,0,88%,0,0,0,0,0,5,2,1,1,0,lost,1-0,6.7,2018,Premier League
2,away,Donny van de Beek,M,30,0,0,0,0,8,1,72%,0,0,0,0,0,4,2,1,1,0,lost,1-0,6.6,2018,Eredivisie
2,away,Luuk de Jong,F,9,1,0,0,0,2,0,66%,0,0,0,0,0,5,2,0,0,0,lost,1-0,6.6,2018,Eredivisie
2,away,Quincy Promes,F,45,0,0,0,0,23,1,82%,0,0,0,0,0,0,0,0,0,0,lost,1-0,6.9,2018,La Liga
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
2,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0,2018,puffer
3,home,Yann Sommer,G,120,0,0,0,0,29,0,61%,6,0,0,0,0,1,1,0,0,0,draw,0-0,8.2,2018,Bundesliga
3,home,Nico Elvedi,D,120,0,0,0,0,36,0,90%,0,1,1,4,0,6,4,0,0,0,draw,0-0,7.5,2018,Bundesliga
3,home,Fabian Schär,D,120,0,0,0,0,43,2,79%,0,1,1,2,0,10,5,0,0,0,draw,0-0,7.9,2018,Premier League
3,home,Manuel Akanji,D,120,0,0,0,0,50,0,78%,0,3,0,6,0,17,13,0,0,0,draw,0-0,7.9,2018,Bundesliga
3,home,Kevin Mbabu,M,120,1,0,0,0,34,0,75%,0,4,0,2,0,16,9,2,2,0,draw,0-0,7.2,2018,Super League
3,home,Edimilson Fernandes,M,61,0,0,0,0,25,0,92%,0,1,0,2,0,4,2,1,1,0,draw,0-0,6.9,2018,Serie A
3,home,Granit Xhaka,M,120,3,1,0,0,44,2,88%,0,2,0,1,0,12,5,0,0,1,draw,0-0,7.5,2018,Premier League
3,home,Remo Freuler,M,120,2,1,0,0,31,0,79%,0,1,0,0,0,8,2,0,0,0,draw,0-0,6.9,2018,Serie A
3,home,Ricardo Rodríguez,M,87,0,0,0,0,34,2,75%,0,0,0,1,0,5,3,0,0,0,draw,0-0,6.9,2018,Serie A
3,home,Xherdan Shaqiri,F,65,0,0,0,0,23,2,74%,0,0,0,0,0,6,1,1,1,0,draw,0-0,6.3,2018,Premier League
3,home,Haris Seferović,F,113,2,0,0,0,13,1,56%,0,1,0,0,0,8,2,0,0,0,draw,0-0,6.7,2018,Primeira Liga
3,home,Denis Zakaria,M,59,0,0,0,0,11,0,78%,0,2,0,0,0,11,4,1,1,0,draw,0-0,6.6,2018,Bundesliga
3,home,Steven Zuber,M,55,2,0,0,0,15,1,71%,0,0,0,0,0,5,2,0,0,0,draw,0-0,6.7,2018,Bundesliga
3,home,Noah Okafor,M,7,0,0,0,0,4,0,100%,0,0,0,0,0,2,0,0,0,0,draw,0-0,–,2018,Super League
3,home,Josip Drmić,F,33,1,0,0,0,7,0,77%,0,1,0,0,0,8,2,1,0,0,draw,0-0,6.3,2018,Bundesliga
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,away,Jordan Pickford,G,120,0,0,0,0,35,0,87%,2,0,0,0,0,0,0,0,0,0,draw,0-0,8.0,2018,Premier League
3,away,Trent Alexander-Arnold,D,120,1,0,0,0,59,7,74%,0,0,0,2,0,4,0,0,0,0,draw,0-0,8.2,2018,Premier League
3,away,Joe Gomez,D,120,0,0,0,0,78,0,95%,0,2,0,4,0,9,8,1,1,0,draw,0-0,8.0,2018,Premier League
3,away,Harry Maguire,D,120,0,0,0,0,86,0,87%,0,0,1,2,0,10,7,2,2,0,draw,0-0,7.6,2018,Premier League
3,away,Danny Rose,D,70,0,0,0,0,34,0,82%,0,2,0,1,0,5,2,0,0,1,draw,0-0,6.7,2018,Premier League
3,away,Jesse Lingard,M,105,0,0,0,0,59,2,93%,0,1,0,0,0,7,3,1,0,1,draw,0-0,7.2,2018,Premier League
3,away,Eric Dier,M,120,2,0,0,0,89,0,86%,0,1,0,2,0,10,9,0,0,0,draw,0-0,7.7,2018,Premier League
3,away,Fabian Delph,M,105,0,0,0,0,64,0,90%,0,1,0,1,0,10,7,1,1,0,draw,0-0,7.3,2018,Premier League
3,away,Dele Alli,F,120,2,1,0,0,48,0,87%,0,2,0,0,0,20,10,3,1,0,draw,0-0,6.9,2018,Premier League
3,away,Harry Kane,F,75,1,1,0,0,16,1,88%,0,0,0,0,0,10,4,2,1,0,draw,0-0,7.3,2018,Premier League
3,away,Raheem Sterling,F,120,6,3,0,0,38,0,84%,0,0,0,0,0,20,9,5,3,0,draw,0-0,6.3,2018,Premier League
3,away,Kyle Walker,D,50,0,0,0,0,42,0,89%,0,0,2,1,0,3,2,1,0,0,draw,0-0,7.0,2018,Premier League
3,away,Ross Barkley,M,15,0,0,0,0,8,1,88%,0,1,0,0,0,4,2,1,1,0,draw,0-0,7.0,2018,Premier League
3,away,Callum Wilson,F,45,1,0,0,0,3,0,60%,0,0,0,1,0,5,1,1,0,0,draw,0-0,6.5,2018,Premier League
3,away,Jadon Sancho,F,15,0,0,0,0,8,0,100%,0,0,0,0,0,2,0,1,0,0,draw,0-0,6.7,2018,Bundesliga
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
3,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0,2018,puffer
